Country,IATA,RegionId,Region Name,Resort Id,Resort Name
Spain,MAD,15,Spain,1785,Toledo
Greece,SKG,16,Greece,1248,Potidea
Greece,SKG,16,Greece,15718,Litochoron
Greece,SKG,16,Greece,25595,Litochoro
Portugal,OPO,18,Portugal,198,Coimbra
Turkey,AYT,19,Turkey,228,Tekirova
Turkey,IZM,19,Turkey,466,Akbuk
Turkey,ADB,19,Turkey,548,Altinkum-Didim
Turkey,BJV,19,Turkey,639,Didim-Altinkum
Turkey,BJV,19,Turkey,1370,Akyarlar
Turkey,DLM,19,Turkey,1829,Oludeniz
Turkey,BJV,19,Turkey,1878,Turkbuku
Turkey,DLM,19,Turkey,2477,Dalyan
Turkey,BJV,19,Turkey,2893,Altinkum-Didim
Tunisia,NBE,22,Tunisia,7671,Kairouan
Tunisia,TUN,22,Tunisia,10047,Dkhila
Tunisia,NBE,22,Tunisia,12823,Sidi Bou Said
Tunisia,TUN,22,Tunisia,15101,Ezzahra
Tunisia,NBE,22,Tunisia,16381,Douz
Tunisia,NBE,22,Tunisia,16455,Ain Draham
Tunisia,TUN,22,Tunisia,19779,Douz
Tunisia,TUN,22,Tunisia,19785,Kairouan
Tunisia,TUN,22,Tunisia,52099,Tunica Resorts
Morocco,RAK,23,Morocco,1205,El Jadida
Morocco,FEZ,23,Morocco,2953,Fez
Morocco,AGA,23,Morocco,8106,Sidi Ifni
Morocco,AGA,23,Morocco,8107,Tafraout
Malta,MLA,24,Malta,43,Valletta- Floriana
Malta,MLA,24,Malta,95,Attard
Malta,MLA,24,Malta,420,Marfa
Malta,MLA,24,Malta,1151,St Georges Bay
Malta,MLA,24,Malta,1175,Malta
Malta,MLA,24,Malta,1861,San Lawrenz
Malta,MLA,24,Malta,1864,Xlendi
Malta,MLA,24,Malta,1865,Xaghra
Malta,MLA,24,Malta,2031,Mdina
Malta,MLA,24,Malta,2229,Xemxija
Malta,MLA,24,Malta,3267,Ghasri
Malta,MLA,24,Malta,18930,Kappara
Malta,MLA,24,Malta,20533,St. Lawrenz
Malta,MLA,24,Malta,20536,ST Pauls
Malta,MLA,24,Malta,20537,Marfa Road
Malta,MLA,24,Malta,20539,"Kappara, L/O San Gwann"
Malta,MLA,24,Malta,20541,Balzan
Malta,MLA,24,Malta,22696,Xlendi Bay
Malta,MLA,24,Malta,24594,Birzebbugia
Spain,LEI,26,Costa de Almeria,516,Retamar
Spain,LEI,26,Costa de Almeria,2180,El Ejido
Spain,LEI,26,Costa de Almeria,12294,La Envia
Spain,ALC,27,Costa Blanca,565,Alfaz Del Pi
Spain,ALC,27,Costa Blanca,991,Villajoyosa
Spain,ALC,27,Costa Blanca,1718,Elche
Spain,ALC,27,Costa Blanca,1722,Orihuela
Spain,ALC,27,Costa Blanca,1872,Costa Blanca
Spain,ALC,27,Costa Blanca,3289,Mutxamel
Spain,ALC,27,Costa Blanca,4038,Pilar De La Horadada
Spain,ALC,27,Costa Blanca,6438,Algorfa
Spain,ALC,27,Costa Blanca,6467,Campello
Spain,ALC,27,Costa Blanca,8104,El Albir
Spain,ALC,27,Costa Blanca,9126,Biar
Spain,ALC,27,Costa Blanca,9321,Mazarron
Spain,ALC,27,Costa Blanca,9593,Alcoy
Spain,ALC,27,Costa Blanca,9594,Elda
Spain,ALC,27,Costa Blanca,10333,Los Alcazares
Spain,ALC,27,Costa Blanca,10334,San Pedro de Pinatar
Spain,ALC,27,Costa Blanca,10605,Muro De Alcoy
Spain,MJV,27,Costa Blanca,11333,San Pedro Del Pinatar
Spain,MJV,27,Costa Blanca,11343,Los Alcazares
Spain,ALC,27,Costa Blanca,13301,Dehesa de Campoamor
Spain,ALC,27,Costa Blanca,21121,Ibi
Spain,ALC,27,Costa Blanca,22995,La Mata
Spain,ALC,27,Costa Blanca,23011,Las Rotas
Spain,GRO,28,Costa Brava,72,Costa Brava Allocation on Arrival
Spain,GRO,28,Costa Brava,1240,Costa Brava
Spain,BCN,28,Costa Brava,2565,Costa Brava
Spain,GRO,28,Costa Brava,2997,Roses
Spain,BCN,28,Costa Brava,8050,Roses
Spain,BCN,28,Costa Brava,8052,San Feliu de Guixols
Spain,BCN,28,Costa Brava,8057,El Port de la Selva
Spain,BCN,28,Costa Brava,8075,Tamariu
Spain,BCN,28,Costa Brava,8079,Palamos
Spain,BCN,28,Costa Brava,8080,Santa cristina d'Aro
Spain,BCN,28,Costa Brava,8082,Palafrugell
Spain,GRO,28,Costa Brava,8099,Santa cristina d'Aro
Spain,GRO,28,Costa Brava,8101,Palafrugell
Spain,GRO,28,Costa Brava,8118,Vilassar de Mar
Spain,GRO,28,Costa Brava,8119,San Feliu de Guixols
Spain,GRO,28,Costa Brava,8120,Gualta
Spain,GRO,28,Costa Brava,8121,Caldes D'estrach
Spain,GRO,28,Costa Brava,8124,Castello d'empuries
Spain,GRO,28,Costa Brava,8134,El Port de la Selva
Spain,GRO,28,Costa Brava,8135,Tamariu
Spain,GRO,28,Costa Brava,10807,L'Escala
Spain,REU,28,Costa Brava,10839,Pratdip
Spain,GRO,28,Costa Brava,13315,Vall-Llobrega
Spain,BCN,28,Costa Brava,13353,Platja DAro
Spain,GRO,28,Costa Brava,13354,Platja DAro
Spain,REU,28,Costa Brava,13507,Hospitalet De Llobregat
Spain,REU,28,Costa Brava,13510,Granollers
Spain,REU,28,Costa Brava,13516,Blanes
Spain,REU,28,Costa Brava,13518,Roses
Spain,REU,28,Costa Brava,13520,S'Agaro
Spain,REU,28,Costa Brava,13552,Costa Brava
Spain,REU,28,Costa Brava,13561,Prat de Llobregat
Spain,REU,28,Costa Brava,13595,Platja DAro
Spain,REU,28,Costa Brava,13710,Calella de Palafrugell
Spain,REU,28,Costa Brava,13717,L'Estartit
Spain,REU,28,Costa Brava,13718,Castello d'empuries
Spain,REU,28,Costa Brava,13719,Platja d'Aro
Spain,REU,28,Costa Brava,13720,Gualta
Spain,REU,28,Costa Brava,13721,Santa cristina d'Aro
Spain,REU,28,Costa Brava,13723,San Feliu de Guixols
Spain,REU,28,Costa Brava,13724,El Port de la Selva
Spain,REU,28,Costa Brava,13726,Palafrugell
Spain,REU,28,Costa Brava,13727,Vilassar de Mar
Spain,REU,28,Costa Brava,13731,Caldes D'estrach
Spain,REU,28,Costa Brava,13733,Tamariu
Spain,REU,28,Costa Brava,15513,Costa Brava Allocation on Arrival
Spain,BCN,28,Costa Brava,15516,Costa Brava Allocation on Arrival
Spain,BCN,28,Costa Brava,15898,Rubi
Spain,GRO,28,Costa Brava,17038,Salt
Spain,GRO,28,Costa Brava,20505,MaÃ‡anet De Cabrenys
Spain,GRO,28,Costa Brava,21094,Vilassa De Mar
Spain,GRO,28,Costa Brava,21102,CastellÃ“ D'Empuries
Spain,GRO,28,Costa Brava,21964,Platja Santa Margarita
Spain,GRO,28,Costa Brava,23456,S. Feliu De Guixols
Spain,GRO,28,Costa Brava,24561,Calonge
Spain,REU,29,Costa Dorada,2572,Costa Dorada
Spain,BCN,29,Costa Dorada,2575,Costa Dorada
Spain,REU,29,Costa Dorada,2829,Tortosa
Spain,REU,29,Costa Dorada,2833,Alcanar
Spain,REU,29,Costa Dorada,2838,Deltebre
Spain,REU,29,Costa Dorada,2842,Montbrio Del Camp
Spain,REU,29,Costa Dorada,2979,La Selva Del Camp
Spain,REU,29,Costa Dorada,2980,Miami Platja
Spain,REU,29,Costa Dorada,2984,El Vendrell
Spain,REU,29,Costa Dorada,3000,Altafulla
Spain,REU,29,Costa Dorada,3002,Amposta
Spain,BCN,29,Costa Dorada,3292,La Garriga
Spain,BCN,29,Costa Dorada,3930,Empuriabrava
Spain,REU,29,Costa Dorada,5360,L'Hospitalet De L'Infant
Spain,BCN,29,Costa Dorada,5470,Cap Salou
Spain,REU,29,Costa Dorada,7722,Playa De Aro
Spain,REU,29,Costa Dorada,8038,Valls
Spain,REU,29,Costa Dorada,8039,Xerta
Spain,REU,29,Costa Dorada,8041,Delta del Ebro
Spain,BCN,29,Costa Dorada,8054,Vilassar de Mar
Spain,BCN,29,Costa Dorada,8055,Calella de Palafrugell
Spain,BCN,29,Costa Dorada,8058,Gualta
Spain,BCN,29,Costa Dorada,8059,Caldes D'estrach
Spain,BCN,29,Costa Dorada,8060,Begur
Spain,BCN,29,Costa Dorada,8062,Amposta
Spain,BCN,29,Costa Dorada,8063,Coma-Ruga
Spain,BCN,29,Costa Dorada,8064,Alcanar
Spain,BCN,29,Costa Dorada,8068,El Vendrell
Spain,BCN,29,Costa Dorada,8071,Valls
Spain,BCN,29,Costa Dorada,8073,Altafulla
Spain,BCN,29,Costa Dorada,8074,Xerta
Spain,BCN,29,Costa Dorada,8078,Playa de Pals
Spain,BCN,29,Costa Dorada,8083,Delta del Ebro
Spain,BCN,29,Costa Dorada,8084,Castello d'empuries
Spain,BCN,29,Costa Dorada,8087,Montbrio del Camp
Spain,REU,29,Costa Dorada,8359,San Carlos de la Rapita
Spain,BCN,29,Costa Dorada,8360,San Carlos de la Rapita
Spain,REU,29,Costa Dorada,8456,El Perello
Spain,BCN,29,Costa Dorada,8458,El Perello
Spain,REU,29,Costa Dorada,8486,Miami Playa
Spain,REU,29,Costa Dorada,8487,Hospitalet de l'Infant
Spain,BCN,29,Costa Dorada,8488,Miami Playa
Spain,BCN,29,Costa Dorada,8489,Hospitalet de l'Infant
Spain,BCN,29,Costa Dorada,9360,Monasterio de Poblet
Spain,REU,29,Costa Dorada,9361,Monasterio de Poblet
Spain,BCN,29,Costa Dorada,10837,Pratdip
Spain,BCN,29,Costa Dorada,10865,Prat de Llobregat
Spain,BCN,29,Costa Dorada,12971,Tarragona
Spain,REU,29,Costa Dorada,13513,Castelldefels
Spain,REU,29,Costa Dorada,13525,Begur
Spain,REU,29,Costa Dorada,13527,Sabadell
Spain,REU,29,Costa Dorada,13533,Sant Just Desvern
Spain,REU,29,Costa Dorada,13534,El Prat De Llobregat
Spain,REU,29,Costa Dorada,13556,La Garriga
Spain,REU,29,Costa Dorada,13564,Esplugas De Llobregat
Spain,BCN,29,Costa Dorada,13566,Miami Platja
Spain,REU,29,Costa Dorada,13567,Badalona
Spain,REU,29,Costa Dorada,13573,Eixample
Spain,REU,29,Costa Dorada,13574,Les Corts
Spain,REU,29,Costa Dorada,13575,Ciutat Vella
Spain,REU,29,Costa Dorada,13577,Sants-Montjuic
Spain,REU,29,Costa Dorada,13580,Gracia
Spain,REU,29,Costa Dorada,13581,San Andreu de la Barca
Spain,REU,29,Costa Dorada,13582,Sarria-Sant Gervasi
Spain,REU,29,Costa Dorada,13583,Sant Marti
Spain,REU,29,Costa Dorada,13585,Horta-Guinardo
Spain,BCN,29,Costa Dorada,13591,Vilaseca
Spain,BCN,29,Costa Dorada,13600,Vila-Seca
Spain,AGP,30,Costa del Sol,485,Sotogrande
Spain,AGP,30,Costa del Sol,760,Malaga
Spain,AGP,30,Costa del Sol,895,Benahavis
Spain,AGP,30,Costa del Sol,1343,Frigiliana
Spain,AGP,30,Costa del Sol,2620,Costa del Sol
Spain,AGP,30,Costa del Sol,2892,Manilva
Spain,AGP,30,Costa del Sol,2932,La Linea De La Concepcion
Spain,AGP,30,Costa del Sol,5042,Rincon de la Victoria
Spain,AGP,30,Costa del Sol,7161,Ojen
Spain,AGP,30,Costa del Sol,8126,Puerto de la Duquesa
Spain,AGP,30,Costa del Sol,8128,Casares
Greece,SKG,33,Halkidiki,502,Halkidiki
Greece,SKG,33,Halkidiki,5319,Ouranoupoli
Greece,SKG,33,Halkidiki,5322,Nea Moudania (Kassandra)
Greece,SKG,33,Halkidiki,27873,Nea Skioni
Greece,JMK,40,Cyclades Islands,22662,Cyclades
Greece,JMK,40,Cyclades Islands,22667,Despotika Area
Portugal,FAO,43,Algarve,192,Armacao de Pera
Portugal,FAO,43,Algarve,276,Silves
Portugal,FAO,43,Algarve,1233,Vale Do Lobo
Portugal,FAO,43,Algarve,1457,Algarve
Portugal,FAO,43,Algarve,6722,Olhos D Agua
Portugal,FAO,43,Algarve,7013,Alte
Portugal,FAO,43,Algarve,8089,Sagres
Portugal,FAO,43,Algarve,8232,Reguengo
Portugal,FAO,43,Algarve,8576,Manta Rota
Portugal,FAO,43,Algarve,13082,Beja
Portugal,FAO,43,Algarve,19965,Cartaya
Portugal,FAO,43,Algarve,20499,Vila Real S. Antonio
Portugal,FAO,43,Algarve,23531,Aldeia da Pedralva
Portugal,FAO,43,Algarve,23535,Castro Marim
Portugal,FAO,43,Algarve,23656,Vila Nova E Cacela
Italy,PSA,48,Tuscany,7087,Lido DI Camaiore
Italy,PSA,48,Tuscany,7182,Forte Dei Marmi
Italy,PSA,48,Tuscany,7184,San Gimignano
Italy,PSA,48,Tuscany,7185,Vinci
Italy,VCE,49,Venetian Riviera,2414,VENETIAN RIVIERA
Spain,TFS,50,Tenerife,69,Santa Ursula
Spain,TFS,50,Tenerife,79,Puerto Santiago
Spain,TFS,50,Tenerife,83,El Medano
Spain,TFS,50,Tenerife,344,Vilaflor
Spain,TFS,50,Tenerife,648,San Miguel de Abona
Spain,TFS,50,Tenerife,762,La Caleta
Spain,TFS,50,Tenerife,1811,Granadilla
Spain,TFS,50,Tenerife,2578,Tenerife
Spain,TFS,50,Tenerife,3948,Santa Cruz de Tenerife
Spain,TFS,50,Tenerife,6880,Los Abrigos
Spain,TFN,50,Tenerife,7447,Vilaflor
Spain,TFS,50,Tenerife,8043,Icod de los vinos
Spain,TFS,50,Tenerife,8044,Los Realejos
Spain,TFS,50,Tenerife,8045,San Isidro
Spain,TFS,50,Tenerife,8047,Garachico
Spain,TFS,50,Tenerife,8048,La Orotava
Spain,TFS,50,Tenerife,8377,La Laguna
Spain,TFS,50,Tenerife,9870,Los Silos
Spain,TFS,50,Tenerife,9871,Zona Centro
Spain,TFN,50,Tenerife,10067,Santa Cruz
Spain,TFN,50,Tenerife,11397,Zona Norte
Spain,TFS,50,Tenerife,11492,Zona Norte
Spain,TFN,50,Tenerife,11556,La Laguna
Spain,TFN,50,Tenerife,13678,Granadilla
Spain,TFN,50,Tenerife,18006,Icod De Los Vinos
Spain,TFS,50,Tenerife,20554,Guimar
Spain,TFS,50,Tenerife,20560,Los Critianos
Spain,TFN,50,Tenerife,24465,Los Silos
Spain,LPA,51,Gran Canaria,368,Gran Canaria
Spain,LPA,51,Gran Canaria,373,Arguineguin
Spain,SPC,51,Gran Canaria,1028,Playa De Los Cancajos
Spain,SPC,51,Gran Canaria,1030,Puerto Naos
Spain,LPA,51,Gran Canaria,1699,Arucas
Spain,LPA,51,Gran Canaria,1855,Tejeda
Spain,LPA,51,Gran Canaria,2933,Salobre Golf
Spain,LPA,51,Gran Canaria,8091,Vecindario
Spain,LPA,51,Gran Canaria,8092,Cruz de Tejeda
Spain,LPA,51,Gran Canaria,8094,Patalavaca / Arguineguin
Spain,LPA,51,Gran Canaria,9874,La Aldea
Spain,LPA,51,Gran Canaria,10110,Tirajana
Spain,LPA,51,Gran Canaria,23163,La Aldea De San NicolÃs
Spain,LPA,51,Gran Canaria,62400,Firgas
Spain,ACE,52,Lanzarote,1344,San Bartolome
Spain,ACE,52,Lanzarote,1471,Lanzarote
Spain,ACE,52,Lanzarote,1737,Playa Honda
Spain,ACE,52,Lanzarote,1738,Yaiza
Spain,ACE,52,Lanzarote,2557,Puerto Calero
Spain,ACE,52,Lanzarote,3291,Lanzarote Allocation on Arrival
Spain,FUE,53,Fuerteventura,631,Playa de Esquinzo
Spain,FUE,53,Fuerteventura,778,Playa Barca
Spain,FUE,53,Fuerteventura,1443,Fuerteventura
Spain,FUE,53,Fuerteventura,1815,Pajara
Spain,FUE,53,Fuerteventura,2696,Cotillo
Spain,FUE,53,Fuerteventura,3664,Lajares
Spain,FUE,53,Fuerteventura,7264,La Oliva
Spain,FUE,53,Fuerteventura,8130,Villaverde
Spain,FUE,53,Fuerteventura,8133,Puerto del Rosario
Spain,FUE,53,Fuerteventura,11000,Tarajalejo
Spain,FUE,53,Fuerteventura,75567,Esquinzo Playa
Spain,IBZ,54,Formentera,5500,Playa Migjorn (Formentera)
Spain,IBZ,55,Ibiza,419,San Jose
Spain,IBZ,55,Ibiza,708,San Miguel (Ibiza)
Spain,IBZ,55,Ibiza,710,Port Des Torrent
Spain,IBZ,55,Ibiza,926,Cala Gracio
Spain,IBZ,55,Ibiza,1464,Ibiza
Spain,IBZ,55,Ibiza,1735,Es Pujols
Spain,IBZ,55,Ibiza,1939,San Miguel (inc. Puerto)
Spain,IBZ,55,Ibiza,7292,San Carlos
Spain,IBZ,55,Ibiza,9970,San Rafael
Spain,IBZ,55,Ibiza,10326,Puerto de San Miguel
Spain,IBZ,55,Ibiza,10592,Bahia De San Antonio
Spain,IBZ,55,Ibiza,10593,Es Vive
Spain,IBZ,55,Ibiza,10595,San Antonio / Es Calo Des Moro
Spain,IBZ,55,Ibiza,10596,Siesta
Spain,IBZ,55,Ibiza,10598,San Antonio / Cala Grassio
Spain,IBZ,55,Ibiza,10885,San Juan
Spain,IBZ,55,Ibiza,20511,San Jordi
Spain,IBZ,55,Ibiza,20515,Sant Rafel
Spain,IBZ,55,Ibiza,20519,Sant Jordi
Spain,IBZ,55,Ibiza,22745,Ibiza- Jesus
Spain,IBZ,55,Ibiza,23139,Sant Josep De SA Talaia
Spain,IBZ,55,Ibiza,23152,San Miguel-San Juan (ibiza)
Spain,IBZ,55,Ibiza,23157,Eivissa
Spain,IBZ,55,Ibiza,23222,Sant Joan De Labritja
Spain,PMI,56,Majorca,28,Playa de Palma
Spain,PMI,56,Majorca,31,Portals Nous
Spain,PMI,56,Majorca,100,Cala Mayor
Spain,PMI,56,Majorca,107,Canyamel
Spain,PMI,56,Majorca,111,Estellencs
Spain,PMI,56,Majorca,126,Cala Ratjada
Spain,PMI,56,Majorca,130,Camp de Mar
Spain,PMI,56,Majorca,134,Deya
Spain,PMI,56,Majorca,140,Palma de Majorca
Spain,PMI,56,Majorca,275,Portal Nous
Spain,PMI,56,Majorca,850,Cala Vinas
Spain,PMI,56,Majorca,930,El Toro
Spain,PMI,56,Majorca,931,Palma de Mallorca
Spain,PMI,56,Majorca,937,Son Servera
Spain,PMI,56,Majorca,1152,Cala Ferrera
Spain,PMI,56,Majorca,1246,Cala Barca
Spain,PMI,56,Majorca,1257,Porto Petro
Spain,PMI,56,Majorca,1305,Lluchmajor
Spain,PMI,56,Majorca,1476,Majorca
Spain,PMI,56,Majorca,1734,Andraitx
Spain,PMI,56,Majorca,1778,Cala Fornells
Spain,PMI,56,Majorca,1779,Porreres
Spain,PMI,56,Majorca,1780,Orient
Spain,PMI,56,Majorca,1809,Deia
Spain,PMI,56,Majorca,1810,Santanyi
Spain,PMI,56,Majorca,2175,Formentor
Spain,PMI,56,Majorca,2639,Puerto Andratx
Spain,PMI,56,Majorca,3290,Campanet
Spain,PMI,56,Majorca,5000,Costa de los pinos
Spain,PMI,56,Majorca,5003,Porreras
Spain,PMI,56,Majorca,5005,Ses Salines
Spain,PMI,56,Majorca,5838,Inca
Spain,PMI,56,Majorca,6593,Alaro
Spain,PMI,56,Majorca,8108,Ciudad Jardin
Spain,PMI,56,Majorca,8109,Valldemossa
Spain,PMI,56,Majorca,8110,Arta
Spain,PMI,56,Majorca,8111,Sineu
Spain,PMI,56,Majorca,8113,Felanitx
Spain,PMI,56,Majorca,8114,Puigpunyent
Spain,PMI,56,Majorca,8115,Banyalbufar
Spain,PMI,56,Majorca,8116,Pollensa-Formentor
Spain,PMI,56,Majorca,9647,Sencelles
Spain,PMI,56,Majorca,9926,Puerto Alcudia
Spain,PMI,56,Majorca,9969,Font De Sa Cala
Spain,PMI,56,Majorca,10106,Cas Concos
Spain,PMI,56,Majorca,10609,Costitx
Spain,PMI,56,Majorca,10763,Selva
Spain,PMI,56,Majorca,10766,Binissalem
Spain,PMI,56,Majorca,11298,Paseo Maritimo
Spain,PMI,56,Majorca,11307,Illetes-Portals Nous
Spain,PMI,56,Majorca,11311,Costa Los Pinos
Spain,PMI,56,Majorca,13038,San Telmo
Spain,PMI,56,Majorca,13499,Cala Figuera
Spain,PMI,56,Majorca,17657,Cala PI
Spain,PMI,56,Majorca,18932,Esporles
Spain,PMI,56,Majorca,20278,Randa
Spain,PMI,56,Majorca,20302,Fornalutx
Spain,PMI,56,Majorca,20545,Cala Moreya
Spain,PMI,56,Majorca,20546,Santa Margarita
Spain,PMI,56,Majorca,20549,Estallencs
Spain,PMI,56,Majorca,20550,Portocolom
Spain,PMI,56,Majorca,21658,Cala Romantica
Spain,PMI,56,Majorca,23460,Consell
Spain,PMI,56,Majorca,66767,Sant Elm
Spain,MAH,57,Menorca,46,Cala Santandria
Spain,MAH,57,Menorca,73,Mahon
Spain,MAH,57,Menorca,99,Binibeca
Spain,MAH,57,Menorca,624,Sant Luis
Spain,MAH,57,Menorca,626,Son Parc
Spain,MAH,57,Menorca,627,Playa De Fornells
Spain,MAH,57,Menorca,716,Fornells
Spain,MAH,57,Menorca,1446,Menorca
Spain,MAH,57,Menorca,1766,Ferrerias
Spain,MAH,57,Menorca,2750,Es Mercadal
Spain,MAH,57,Menorca,8102,Calan Blanes
Spain,MAH,57,Menorca,8103,Biniancolla
Spain,MAH,57,Menorca,8132,Cala en Porter
Spain,MAH,57,Menorca,8457,Cala Morell
Spain,MAH,57,Menorca,8567,Los Delfines
Spain,MAH,57,Menorca,9925,Fornells/cala Tirant
Spain,MAH,57,Menorca,10670,Torre Soli
Spain,MAH,57,Menorca,12992,Ferreries
Spain,MAH,57,Menorca,12994,Alaior
Spain,MAH,57,Menorca,20526,Alayor
Spain,MAH,57,Menorca,20529,Sant Climent- Mahon
Spain,MAH,57,Menorca,22258,Alayor (cala N'Porter)
Spain,MAH,57,Menorca,23217,Es Migjorn Gran
Malta,MLA,58,Gozo,1141,Gozo
Malta,MLA,58,Gozo,22697,Sannat Gozo
Malta,MLA,58,Gozo,22701,"Xaghra, Gozo"
Malta,MLA,58,Gozo,22702,"Victoria, Gozo"
Greece,JSI,63,Skopelos,7101,Skopelos
Greece,JSI,64,Skiathos,234,Skiathos Town
Greece,JSI,64,Skiathos,236,Troulos
Greece,JSI,64,Skiathos,780,Skiathos
Greece,JSI,64,Skiathos,2903,PLATANIAS
Greece,JSI,64,Skiathos,22679,Pounta Area
Greece,JSI,64,Skiathos,22680,Pounda
Greece,EFL,65,Kefalonia,400,Trapezaki
Greece,EFL,65,Kefalonia,401,Svoronata
Greece,EFL,65,Kefalonia,1458,Kefalonia
Greece,EFL,65,Kefalonia,7116,Platys Yialos
Greece,EFL,65,Kefalonia,11054,Karavomylos
Greece,ZTH,66,Zante,238,Zante Town
Greece,ZTH,66,Zante,1923,Zante
Greece,JMK,68,Mykonos,468,Mykonos Town
Greece,JMK,68,Mykonos,473,Tagoo Area
Greece,JMK,68,Mykonos,1461,Mykonos
Greece,JMK,68,Mykonos,2653,Megali Ammos
Greece,JMK,68,Mykonos,11347,Petinaros
Greece,JMK,68,Mykonos,22653,School Of Fine Arts Area
Greece,JMK,68,Mykonos,22661,Vrissi Area
Greece,JMK,68,Mykonos,22665,Super Paradise Area
Greece,JMK,68,Mykonos,64235,Argyrena Area
Greece,JMK,68,Mykonos,76230,Galissas
Greece,JTR,70,Santorini,1294,Akrotiri
Greece,JTR,70,Santorini,2634,Santorini
Greece,JTR,70,Santorini,6577,Pyrgos
Greece,JTR,70,Santorini,23272,Oia  Santorini
Greece,JTR,72,Naxos,1402,NAXOS
Greece,KGS,74,Kos,1386,Kos
Greece,CFU,74,Kos,6963,Alykes Potamos
Greece,RHO,75,Rhodes,387,Pastida
Greece,RHO,75,Rhodes,805,Koskinou
Greece,RHO,75,Rhodes,1474,Rhodes
Greece,RHO,75,Rhodes,8016,Stegna
Greece,RHO,75,Rhodes,10007,Vlicha
Greece,RHO,75,Rhodes,10042,Lahania
Greece,RHO,75,Rhodes,10813,Gennadi
Greece,RHO,75,Rhodes,12771,Paradisi
Greece,RHO,75,Rhodes,21750,Kritika
Greece,RHO,75,Rhodes,24941,Paradisi - Tholos
Greece,RHO,75,Rhodes,70818,Rodos
Greece,PVK,79,Corfu,470,Agios Ioannis
Greece,CFU,79,Corfu,736,Kontogialos-Pelekas
Greece,CFU,79,Corfu,772,Agios Spyridon
Greece,CFU,79,Corfu,1168,Liapades
Greece,CFU,79,Corfu,1473,Corfu
Greece,CFU,79,Corfu,2316,ST GEORGE SOUTH
Greece,CFU,79,Corfu,6962,San Stefanos
Greece,CFU,79,Corfu,9981,Tzaki
Greece,CFU,79,Corfu,10104,Argirathes
Greece,CFU,79,Corfu,10682,Boukari
Greece,CFU,79,Corfu,12766,Astrakeri
Greece,CFU,79,Corfu,16903,Sidari Peroulades
Greece,CFU,79,Corfu,17197,Agios Ioannis Peristeron (south)
Greece,CFU,79,Corfu,22534,South Aghios Georgios
Greece,CFU,79,Corfu,22547,Boukari Corfu
Greece,CFU,79,Corfu,62333,Saint Spyridon  Corfu
Greece,CHQ,80,Crete,173,Heraklion-Amoudara
Greece,CHQ,80,Crete,260,Stalis
Greece,HER,80,Crete,261,Aghia Pelagia
Greece,CHQ,80,Crete,262,Ierapetra
Greece,CHQ,80,Crete,263,Georgioupolis
Greece,CHQ,80,Crete,281,Crete
Greece,HER,80,Crete,975,Milatos
Greece,HER,80,Crete,977,Panormos
Greece,HER,80,Crete,1177,Rethymno-Adelianos Campos
Greece,HER,80,Crete,2535,Crete
Greece,HER,80,Crete,2549,Ierapetra
Greece,CHQ,80,Crete,2825,Almyrida
Greece,HER,80,Crete,2920,Scaleta
Greece,HER,80,Crete,2921,Kato Stalos
Greece,CHQ,80,Crete,2986,Rethymno-Adelianos Campos
Greece,HER,80,Crete,3007,Heraklion-Amoudara
Greece,HER,80,Crete,5303,Bali (Crete)
Greece,HER,80,Crete,5304,Kalo Horio
Greece,HER,80,Crete,5439,Gerani
Greece,CHQ,80,Crete,5798,Kissamos
Greece,HER,80,Crete,6878,Rethymno-Bali
Greece,CHQ,80,Crete,7427,Bali (Crete)
Greece,CHQ,80,Crete,7429,Kalo Horio
Greece,CHQ,80,Crete,7432,Scaleta
Greece,HER,80,Crete,10085,Kolymbari
Greece,HER,80,Crete,10565,Arolithos
Greece,HER,80,Crete,10566,Stalos
Greece,HER,80,Crete,10717,Chania-Kato Daratso
Greece,HER,80,Crete,10718,Agioi Apostoloi
Greece,HER,80,Crete,10722,Paleochora
Greece,HER,80,Crete,10726,Lerapetra
Greece,HER,80,Crete,10882,Almyrida
Greece,CHQ,80,Crete,13299,Kato Daratso
Greece,HER,80,Crete,13300,Kato Daratso
Greece,CHQ,80,Crete,13350,Agia Marina (Crete)
Greece,HER,80,Crete,14185,Adelianos Kampos
Greece,HER,80,Crete,14187,Aghia Gallini
Greece,HER,80,Crete,17599,Lygaria
Greece,CHQ,80,Crete,19958,Chora Sfakion
Greece,HER,80,Crete,23353,Kolymbari  Chania
Greece,HER,80,Crete,23368,Chania  Kolymbari
Greece,HER,80,Crete,23370,Creta
Greece,HER,80,Crete,23381,Stalida
Greece,HER,80,Crete,23389,Spilia Kolymbari
Greece,HER,80,Crete,23404,"BALI, Crete"
Greece,HER,80,Crete,23409,Kastelli Kissamos
Greece,HER,80,Crete,23431,Kissamos
Greece,HER,80,Crete,23434,Gramvoussa Kissamos
Greece,HER,80,Crete,23436,Bali Geropotamou
Greece,HER,80,Crete,23437,Almyrida Apokoronou
Greece,HER,80,Crete,23641,Chania  Platanias
Greece,HER,80,Crete,24171,Mylopotamos
Greece,HER,80,Crete,24172,Stavros
Greece,CHQ,80,Crete,24232,Adelianos Kampos
Greece,CHQ,80,Crete,24667,Fodele
Greece,CHQ,80,Crete,61551,Agia Fotia - Sitia
Greece,CHQ,80,Crete,61558,Paleochora
Greece,CHQ,80,Crete,61572,Lerapetra
